보증금,월세,전용면적,해당층,총층,방수,욕실수,총주차대수,관리비,결측치개수,전용면적_가격_비율,매물_등록_경과일,매물확인방식_전화확인,매물확인방식_현장확인,방향_남서향,방향_남향,방향_동향,방향_북동향,방향_북서향,방향_북향,방향_서향,주차가능여부_불가능,계절_겨울,계절_봄,계절_여름,매물_HC_2,매물_HC_3,매물_HC_4,매물_HC_5,매물_HC_6,지역_KMedoids_1,지역_KMedoids_2,지역_KMedoids_3,지역_KMedoids_4,지역_KMedoids_5,지역_KMedoids_6,지역_KMedoids_7,지역_KMedoids_8,지역_KMedoids_9,지역_KMedoids_10
37400.0,18.0,29.98,4.0,7.0,2.0,1.0,21.0,15,0,2.9431385629635443e-05,125,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14800.0,42.0,35.99,2.0,3.0,2.0,1.0,17.0,0,1,7.885073180988712e-05,57,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10450.0,16.0,28.17,4.0,7.0,2.0,1.0,10.0,7,0,7.813123669858157e-05,187,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
36650.0,15.0,32.59,4.0,8.0,1.0,1.0,9.0,3,1,1.5070031693113874e-05,244,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
34350.0,12.0,19.83,4.0,9.0,1.0,1.0,17.0,3,2,2.202124168973392e-05,306,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13750.0,19.0,35.87,5.0,6.0,2.0,1.0,4.0,10,0,5.8798185366348175e-05,172,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8150.0,47.0,17.5,13.0,17.0,2.0,2.0,2.0,5,0,0.00036459246275197195,120,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8650.0,27.0,34.15,2.0,17.0,2.0,1.0,12.0,4,0,0.00010494333906008006,159,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13600.0,48.0,29.98,7.0,8.0,2.0,1.0,6.0,0,0,0.00011772554251854177,116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12950.0,15.0,17.5,4.0,14.0,1.0,1.0,104.0,12,1,0.00011913954771097628,196,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8150.0,10.0,24.01,8.0,10.0,2.0,1.0,7.0,8,0,9.198621228884691e-05,123,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13800.0,54.0,23.06,2.0,5.0,1.0,1.0,1.0,5,0,0.000185401661701673,154,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
32550.0,69.0,19.56,7.0,17.0,1.0,1.0,20.0,3,0,0.00011308699216872579,419,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
38800.0,12.0,33.83,3.0,10.0,1.0,1.0,41.0,7,0,1.4475043501314943e-05,507,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6550.0,45.0,29.98,4.0,7.0,2.0,1.0,21.0,0,0,0.0002291604071925813,349,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17600.0,12.0,30.3,4.0,5.0,1.0,1.0,1.0,16,0,5.2505250525052505e-05,514,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19600.0,23.0,36.36,4.0,6.0,2.0,1.0,4.0,2,0,3.5080038616106504e-05,233,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32550.0,69.0,32.11,6.0,21.0,1.0,1.0,21.0,0,0,6.60173051449008e-05,246,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10850.0,2.0,24.83,1.0,10.0,1.0,1.0,11.0,3,0,1.8559383531516617e-05,387,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3100.0,56.0,25.45,4.0,8.0,1.0,1.0,42.0,10,0,0.0008365549147601242,156,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8300.0,51.0,44.29,1.0,2.0,1.0,1.0,38.0,5,0,0.000152336598595783,205,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
38350.0,19.0,28.52,5.0,5.0,2.0,1.0,1.0,5,0,2.19430176403576e-05,482,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18550.0,41.0,24.19,3.0,8.0,1.0,1.0,43.0,16,0,0.00012702671683850557,147,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2550.0,71.0,36.26,15.0,15.0,1.0,1.0,1.0,4,0,0.0008111352649167776,354,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15700.0,37.0,36.35,7.0,9.0,1.0,1.0,32.0,9,0,8.06034747106598e-05,414,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40000.0,21.0,24.25,10.0,18.0,2.0,2.0,39.0,12,0,3.4020618556701034e-05,35,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
37800.0,20.0,17.5,3.0,4.0,1.0,1.0,3.0,0,0,3.0234315948601665e-05,82,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1900.0,19.0,17.5,4.0,14.0,1.0,1.0,107.0,0,1,0.0005714285714285715,53,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
38200.0,46.0,29.93,5.0,6.0,2.0,1.0,6.0,1,0,4.1108135387457295e-05,155,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
38350.0,26.0,32.72,3.0,8.0,1.0,1.0,17.0,18,1,3.506501372317128e-05,358,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14250.0,13.0,49.97,4.0,6.0,2.0,1.0,2.0,0,0,1.8256567975873242e-05,52,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
34450.0,48.0,23.1,12.0,14.0,1.0,1.0,13.0,1,0,6.157364647930684e-05,438,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
35600.0,5.0,39.12,4.0,14.0,2.0,1.0,30.0,9,1,1.0052618276234463e-05,278,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9500.0,65.0,17.5,3.0,6.0,1.0,1.0,3.0,13,0,0.0004691729323308271,146,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
37300.0,73.0,26.24,8.0,9.0,2.0,1.0,14.0,13,0,8.78669979729288e-05,189,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16750.0,37.0,33.14,4.0,8.0,1.0,1.0,50.0,13,0,9.007467190300759e-05,419,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1450.0,8.0,23.14,3.0,7.0,1.0,1.0,6.0,13,0,0.0006258754805829583,51,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34050.0,19.0,43.14,10.0,21.0,1.0,1.0,36.0,13,0,2.178475706932386e-05,431,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14500.0,65.0,29.95,3.0,9.0,2.0,1.0,32.0,6,0,0.0001634908755972598,509,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6850.0,2.0,23.22,6.0,11.0,1.0,1.0,15.0,9,0,6.915759759080078e-05,295,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
10050.0,44.0,32.38,4.0,4.0,2.0,1.0,17.0,8,1,0.00015979398867306454,148,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9050.0,5.0,27.36,3.0,10.0,1.0,1.0,17.0,5,1,4.038641724015379e-05,87,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
16300.0,70.0,26.25,3.0,7.0,1.0,1.0,4.0,15,0,0.000198656149576395,330,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40200.0,2.0,17.5,9.0,11.0,1.0,1.0,21.0,9,0,1.5636105188343994e-05,145,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12800.0,22.0,45.27,2.0,16.0,1.0,1.0,39.0,10,0,5.5224210293792795e-05,212,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9700.0,10.0,29.27,11.0,18.0,2.0,1.0,26.0,14,0,8.453115149038986e-05,247,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18300.0,60.0,17.5,3.0,4.0,1.0,1.0,2.0,1,0,0.00019047619047619048,18,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14400.0,1.0,26.12,1.0,4.0,1.0,1.0,47.0,0,0,2.6586693891441213e-06,521,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8100.0,68.0,17.5,3.0,18.0,1.0,1.0,44.0,0,0,0.0004797178130511464,397,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9950.0,59.0,26.44,2.0,3.0,1.0,1.0,17.0,0,1,0.00022426808779145346,182,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
15850.0,53.0,26.25,3.0,7.0,1.0,1.0,6.0,9,0,0.00014901607330629414,80,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
36100.0,64.0,36.71,3.0,5.0,2.0,1.0,4.0,2,0,4.9802638181569854e-05,43,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2650.0,75.0,17.5,15.0,18.0,1.0,1.0,42.0,4,0,0.0017035040431266847,409,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
37900.0,15.0,17.5,6.0,6.0,1.0,1.0,8.0,9,0,3.618545043347154e-05,126,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2950.0,43.0,37.82,5.0,6.0,2.0,1.0,5.0,8,0,0.0004571162240407282,125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19000.0,59.0,28.15,9.0,10.0,1.0,1.0,17.0,4,0,0.00011779003458913715,234,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
37250.0,43.0,43.77,1.0,14.0,2.0,2.0,17.0,5,0,2.9440041216057703e-05,520,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
16850.0,27.0,17.5,12.0,12.0,1.0,1.0,1.0,4,0,0.00010512929207291225,226,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
38150.0,41.0,30.1,10.0,21.0,1.0,1.0,16.0,0,0,3.570448875090894e-05,280,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19400.0,65.0,26.25,3.0,7.0,1.0,1.0,4.0,7,0,0.0001413843888070692,167,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
17850.0,72.0,17.5,9.0,21.0,1.0,1.0,166.0,6,0,0.0002496998799519808,66,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
40350.0,5.0,26.7,3.0,3.0,1.0,1.0,17.0,9,1,1.29949087803814e-05,77,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2850.0,47.0,42.56,5.0,20.0,1.0,1.0,23.0,12,0,0.00048641340192586726,253,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15750.0,25.0,18.18,4.0,7.0,1.0,1.0,2.0,1,0,9.080273106675747e-05,558,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16150.0,32.0,17.5,4.0,7.0,1.0,1.0,17.0,6,2,0.00013445378151260502,152,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8500.0,52.0,20.21,13.0,21.0,1.0,1.0,43.0,6,0,0.00033763134150245947,68,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18450.0,75.0,24.01,4.0,10.0,2.0,1.0,8.0,16,1,0.00020542479477272908,317,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18650.0,20.0,18.18,2.0,6.0,1.0,1.0,17.0,11,1,9.143005453360349e-05,228,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10900.0,5.0,31.14,1.0,10.0,1.0,1.0,44.0,9,0,4.124610371627394e-05,76,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40650.0,49.0,28.03,6.0,9.0,1.0,1.0,2.0,2,0,4.475963418214275e-05,74,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1250.0,72.0,39.73,8.0,8.0,2.0,1.0,7.0,13,0,0.0017115529826327715,303,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
15650.0,26.0,29.98,4.0,7.0,2.0,1.0,21.0,8,0,7.246577590598205e-05,407,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14700.0,64.0,31.34,2.0,9.0,1.0,1.0,8.0,10,0,0.00016062583297518114,174,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16300.0,30.0,17.5,2.0,4.0,1.0,1.0,17.0,7,1,0.0001297107800175285,57,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18550.0,53.0,29.75,2.0,3.0,2.0,1.0,1.0,0,0,9.603841536614646e-05,136,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15350.0,45.0,39.89,1.0,6.0,1.0,1.0,31.0,13,0,9.472302904649022e-05,31,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18100.0,24.0,20.25,11.0,13.0,1.0,1.0,5.0,6,0,8.184980560671168e-05,519,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17550.0,69.0,24.23,7.0,17.0,1.0,1.0,3.0,7,0,0.00017872407472077303,488,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
9100.0,5.0,30.93,9.0,9.0,1.0,1.0,1.0,7,0,4.2634378230886476e-05,32,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1350.0,12.0,23.33,4.0,8.0,1.0,1.0,5.0,10,1,0.0006985124859106857,161,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7450.0,60.0,27.36,3.0,10.0,1.0,1.0,17.0,3,1,0.00030907806428823734,192,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
38950.0,59.0,19.08,19.0,21.0,1.0,1.0,17.0,10,0,9.284601286926475e-05,58,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18100.0,18.0,42.34,3.0,19.0,1.0,1.0,37.0,7,0,3.2621999754682555e-05,41,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9300.0,55.0,27.45,7.0,12.0,1.0,1.0,4.0,1,0,0.00021936267309085924,185,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
17050.0,26.0,17.5,4.0,7.0,1.0,1.0,2.0,5,0,0.0001038961038961039,204,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1850.0,15.0,34.3,4.0,5.0,2.0,1.0,17.0,12,1,0.0004254983846820582,97,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3150.0,40.0,31.32,8.0,11.0,1.0,1.0,18.0,18,0,0.0005878894767783657,514,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16550.0,47.0,19.34,2.0,6.0,1.0,1.0,17.0,7,1,0.0001687094042995904,130,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14050.0,65.0,32.2,2.0,3.0,2.0,1.0,1.0,0,0,0.00014367498507990536,216,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15200.0,56.0,17.5,3.0,6.0,1.0,1.0,17.0,11,1,0.00025187969924812034,241,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14050.0,18.0,19.8,3.0,5.0,1.0,1.0,17.0,10,1,0.00010065063445846364,65,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
36000.0,10.0,39.6,5.0,6.0,2.0,1.0,4.0,7,0,1.1924803591470259e-05,177,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16550.0,19.0,34.12,5.0,9.0,2.0,1.0,1.0,13,0,5.666866187580355e-05,289,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16450.0,18.0,20.96,3.0,3.0,1.0,1.0,12.0,3,0,6.090628552866655e-05,184,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
12600.0,34.0,39.66,3.0,5.0,1.0,1.0,5.0,0,0,6.803864595090012e-05,320,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11050.0,2.0,24.56,2.0,12.0,1.0,1.0,20.0,10,0,4.4217135613954935e-05,34,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
9800.0,5.0,27.43,3.0,4.0,1.0,1.0,44.0,12,0,6.324075382978565e-05,237,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
12250.0,20.0,17.5,10.0,12.0,1.0,1.0,26.0,9,0,0.00013527696793002916,84,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11050.0,8.0,27.58,6.0,7.0,2.0,1.0,13.0,10,0,5.9063062944818696e-05,485,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11400.0,58.0,36.2,12.0,15.0,1.0,1.0,9.0,0,0,0.00014054473199573517,412,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
38850.0,72.0,33.5,7.0,8.0,1.0,1.0,28.0,8,0,6.146871818513609e-05,189,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37050.0,44.0,25.56,7.0,10.0,2.0,1.0,1.0,0,0,4.646261132547271e-05,92,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
36800.0,31.0,33.23,10.0,20.0,1.0,1.0,32.0,7,0,3.1074592105091e-05,547,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35600.0,45.0,29.89,7.0,9.0,2.0,1.0,4.0,5,0,4.698877156314727e-05,349,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
600.0,59.0,17.5,3.0,6.0,1.0,1.0,8.0,5,0,0.006095238095238095,91,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14150.0,42.0,25.68,5.0,7.0,2.0,1.0,17.0,1,1,0.00011833603029402375,111,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14500.0,73.0,17.5,2.0,3.0,2.0,1.0,17.0,0,1,0.0002876847290640394,318,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2650.0,25.0,32.23,13.0,15.0,1.0,1.0,12.0,10,0,0.0004097904799817351,52,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18750.0,28.0,25.79,7.0,8.0,2.0,1.0,1.0,3,0,6.410753522036965e-05,98,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19550.0,13.0,34.9,4.0,21.0,1.0,1.0,23.0,12,0,3.664104236437319e-05,508,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8750.0,10.0,33.05,3.0,4.0,2.0,1.0,17.0,0,1,3.457964123622218e-05,117,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
38850.0,23.0,27.48,3.0,7.0,2.0,1.0,1.0,2,0,2.3417053984739574e-05,75,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10100.0,18.0,38.43,4.0,5.0,2.0,1.0,5.0,3,0,5.4103771032840995e-05,189,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32650.0,54.0,34.98,3.0,9.0,1.0,1.0,16.0,5,0,5.1659359931774626e-05,90,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33550.0,34.0,19.91,9.0,13.0,2.0,2.0,8.0,6,0,5.9881987572990526e-05,249,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7500.0,22.0,41.8,5.0,7.0,2.0,1.0,6.0,4,0,8.293460925039872e-05,70,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13300.0,30.0,46.46,2.0,3.0,2.0,1.0,1.0,0,0,4.855013124718814e-05,151,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2450.0,23.0,26.44,12.0,14.0,1.0,1.0,17.0,9,1,0.0004939948748031739,134,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
12200.0,18.0,29.89,4.0,6.0,2.0,1.0,8.0,10,0,7.67842745805659e-05,88,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2600.0,69.0,43.97,4.0,5.0,2.0,1.0,1.0,0,0,0.000603558370217456,79,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15750.0,14.0,17.5,12.0,15.0,1.0,1.0,17.0,15,1,0.00010521541950113378,67,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14400.0,40.0,29.88,4.0,7.0,2.0,1.0,8.0,0,1,9.296445039416928e-05,151,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9950.0,30.0,17.5,11.0,11.0,1.0,1.0,22.0,6,0,0.00020674802584350323,491,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12150.0,50.0,26.44,3.0,4.0,1.0,1.0,4.0,3,0,0.0001649825990051238,101,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
18850.0,6.0,32.7,2.0,3.0,2.0,1.0,17.0,0,1,9.734017959263134e-06,106,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32250.0,25.0,19.2,19.0,21.0,2.0,1.0,15.0,3,0,4.521963824289406e-05,86,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9950.0,68.0,40.59,1.0,3.0,1.0,1.0,24.0,1,0,0.0001708468432331651,58,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19400.0,33.0,19.8,2.0,7.0,1.0,1.0,17.0,8,1,0.0001067374778714985,84,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1900.0,40.0,27.36,4.0,10.0,1.0,1.0,19.0,0,0,0.0007694675284702986,115,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
