ID,매물확인방식,보증금,월세,전용면적,해당층,총층,방향,방수,욕실수,주차가능여부,총주차대수,관리비,중개사무소,제공플랫폼,게재일,허위매물여부,매물_HC,매물_DBSCAN,월세+관리비,보증금_월세관리비_비율,전용면적_가격_비율,지역_KMedoids,지역_HDBSCAN,계절,매물_등록_경과일
TRAIN_0167,현장확인,16550.0,49.0,36.85,2.0,3.0,남향,1.0,1.0,가능,3.0,15,G52Iz8V2B9,A플랫폼,2023-12-15,0,1,2,64.0,0.003867069486404834,0.0001049408273108503,5,10,겨울,444
TRAIN_0168,현장확인,15350.0,11.0,18.64,5.0,20.0,동향,1.0,1.0,가능,3.0,8,G52Iz8V2B9,A플랫폼,2023-09-11,0,2,2,19.0,0.001237785016286645,6.640477555185862e-05,5,6,가을,539
TRAIN_0170,현장확인,33800.0,28.0,32.48,9.0,11.0,서향,1.0,1.0,불가능,45.0,9,G52Iz8V2B9,L플랫폼,2023-11-26,0,1,2,37.0,0.0010946745562130178,3.3703034366164346e-05,5,10,가을,463
TRAIN_0171,현장확인,1250.0,68.0,30.98,1.0,19.0,서향,2.0,1.0,불가능,2.0,3,G52Iz8V2B9,B플랫폼,2024-05-22,0,6,0,71.0,0.0568,0.0018334409296320207,6,4,봄,285
TRAIN_0173,현장확인,37650.0,64.0,33.3,8.0,18.0,북서향,1.0,1.0,가능,2.0,0,G52Iz8V2B9,A플랫폼,2024-09-26,0,1,2,64.0,0.001699867197875166,5.104706299925424e-05,5,10,가을,158
TRAIN_0174,현장확인,17350.0,5.0,40.86,3.0,6.0,서향,2.0,1.0,불가능,17.0,9,j90UQ8N6M3,A플랫폼,2025-01-01,0,5,0,14.0,0.0008069164265129683,1.974832174530025e-05,4,3,겨울,61
TRAIN_0175,현장확인,10900.0,41.0,29.69,4.0,7.0,남서향,2.0,1.0,가능,1.0,1,K38kY2R6G0,B플랫폼,2024-06-30,0,6,0,42.0,0.003853211009174312,0.0001297814418718192,4,8,여름,246
TRAIN_0176,서류확인,39850.0,64.0,39.66,3.0,5.0,남향,2.0,1.0,가능,5.0,15,s78XR9X3M2,D플랫폼,2025-01-03,0,5,0,79.0,0.0019824341279799248,4.998573192082514e-05,4,3,겨울,59
TRAIN_0177,서류확인,10500.0,22.0,28.82,5.0,6.0,남향,1.0,1.0,불가능,7.0,11,G52Iz8V2B9,C플랫폼,2024-10-30,0,1,2,33.0,0.003142857142857143,0.00010905125408942203,5,10,가을,124
TRAIN_0178,현장확인,15050.0,54.0,31.31,14.0,19.0,남향,2.0,2.0,가능,32.0,9,G52Iz8V2B9,B플랫폼,2024-05-13,0,4,1,63.0,0.004186046511627907,0.00013369679053426724,1,2,봄,294
TRAIN_0179,현장확인,2150.0,12.0,28.33,6.0,9.0,동향,2.0,1.0,가능,6.0,9,i23ag3Z3Y7,A플랫폼,2024-08-25,0,6,0,21.0,0.009767441860465116,0.00034477380375803445,4,8,여름,190
TRAIN_0182,전화확인,17000.0,61.0,20.47,4.0,6.0,북향,1.0,1.0,불가능,6.0,20,M92wE9E7E5,A플랫폼,2023-08-18,1,3,2,81.0,0.004764705882352941,0.00023276530934796978,1,5,여름,563
TRAIN_0183,전화확인,37400.0,18.0,29.98,4.0,7.0,남향,2.0,1.0,가능,21.0,15,U32BI2S7X3,E플랫폼,2024-10-29,0,6,0,33.0,0.0008823529411764706,2.9431385629635443e-05,4,8,가을,125
TRAIN_0185,현장확인,14800.0,42.0,35.99,2.0,3.0,동향,2.0,1.0,불가능,17.0,0,S00TK4T8K2,C플랫폼,2025-01-05,0,6,0,42.0,0.002837837837837838,7.885073180988712e-05,4,8,겨울,57
TRAIN_0186,현장확인,10450.0,16.0,28.17,4.0,7.0,서향,2.0,1.0,가능,10.0,7,A24sf9I9O0,E플랫폼,2024-08-28,0,6,0,23.0,0.002200956937799043,7.813123669858157e-05,4,8,여름,187
TRAIN_0190,전화확인,36650.0,15.0,32.59,4.0,8.0,남향,1.0,1.0,가능,9.0,3,o61te4S1W1,J플랫폼,2024-07-02,1,1,2,18.0,0.0004911323328785812,1.5070031693113874e-05,5,10,여름,244
TRAIN_0191,현장확인,34350.0,12.0,19.83,4.0,9.0,남서향,1.0,1.0,불가능,17.0,3,s37cv8A6L4,A플랫폼,2024-05-01,1,2,2,15.0,0.0004366812227074236,2.202124168973392e-05,5,6,봄,306
TRAIN_0193,현장확인,13750.0,19.0,35.87,5.0,6.0,서향,2.0,1.0,불가능,4.0,10,W88DA3W2Q3,A플랫폼,2024-09-12,0,6,0,29.0,0.002109090909090909,5.8798185366348175e-05,4,8,가을,172
TRAIN_0194,현장확인,8150.0,47.0,17.5,13.0,17.0,북동향,2.0,2.0,불가능,2.0,5,G52Iz8V2B9,D플랫폼,2024-11-03,0,4,3,52.0,0.006380368098159509,0.00036459246275197195,0,1,가을,120
TRAIN_0195,현장확인,8650.0,27.0,34.15,2.0,17.0,동향,2.0,1.0,불가능,12.0,4,G52Iz8V2B9,A플랫폼,2024-09-25,0,6,0,31.0,0.003583815028901734,0.00010494333906008006,4,8,가을,159
TRAIN_0196,서류확인,13600.0,48.0,29.98,7.0,8.0,남향,2.0,1.0,가능,6.0,0,r16Dr6Z7C3,G플랫폼,2024-11-07,0,6,0,48.0,0.0035294117647058825,0.00011772554251854177,4,8,가을,116
TRAIN_0197,현장확인,12950.0,15.0,17.5,4.0,14.0,남향,1.0,1.0,가능,104.0,12,G38pb6B9C7,C플랫폼,2024-08-19,0,2,2,27.0,0.002084942084942085,0.00011913954771097628,5,6,여름,196
TRAIN_0201,전화확인,8150.0,10.0,24.01,8.0,10.0,동향,2.0,1.0,가능,7.0,8,i77IK3Y8B7,G플랫폼,2024-10-31,0,6,0,18.0,0.0022085889570552146,9.198621228884691e-05,4,8,가을,123
TRAIN_0202,서류확인,13800.0,54.0,23.06,2.0,5.0,남향,1.0,1.0,가능,1.0,5,k52HR5N1Z1,C플랫폼,2024-09-30,0,3,2,59.0,0.004275362318840579,0.000185401661701673,1,5,가을,154
TRAIN_0204,서류확인,32550.0,69.0,19.56,7.0,17.0,남동향,1.0,1.0,가능,20.0,3,G52Iz8V2B9,A플랫폼,2024-01-09,0,2,2,72.0,0.0022119815668202765,0.00011308699216872579,5,6,겨울,419
TRAIN_0205,현장확인,38800.0,12.0,33.83,3.0,10.0,남서향,1.0,1.0,가능,41.0,7,G52Iz8V2B9,B플랫폼,2023-10-13,0,1,2,19.0,0.0004896907216494845,1.4475043501314943e-05,5,10,가을,507
TRAIN_0206,서류확인,6550.0,45.0,29.98,4.0,7.0,서향,2.0,1.0,불가능,21.0,0,S30er7F3P4,E플랫폼,2024-03-19,1,6,0,45.0,0.006870229007633588,0.0002291604071925813,4,8,봄,349
TRAIN_0207,전화확인,17600.0,12.0,30.3,4.0,5.0,서향,1.0,1.0,불가능,1.0,16,k52HR5N1Z1,C플랫폼,2023-10-06,1,1,2,28.0,0.001590909090909091,5.2505250525052505e-05,5,10,가을,514
TRAIN_0209,현장확인,19600.0,23.0,36.36,4.0,6.0,서향,2.0,1.0,가능,4.0,2,V19Zw6E4O7,A플랫폼,2024-07-13,0,6,0,25.0,0.0012755102040816326,3.5080038616106504e-05,4,8,여름,233
TRAIN_0210,현장확인,32550.0,69.0,32.11,6.0,21.0,남향,1.0,1.0,불가능,21.0,0,G52Iz8V2B9,A플랫폼,2024-06-30,0,1,2,69.0,0.002119815668202765,6.60173051449008e-05,5,10,여름,246
TRAIN_0211,현장확인,10850.0,2.0,24.83,1.0,10.0,북서향,1.0,1.0,불가능,11.0,3,G52Iz8V2B9,L플랫폼,2024-02-10,0,3,2,5.0,0.0004608294930875576,1.8559383531516617e-05,10,5,겨울,387
TRAIN_0212,현장확인,3100.0,56.0,25.45,4.0,8.0,남향,1.0,1.0,불가능,42.0,10,G52Iz8V2B9,E플랫폼,2024-09-28,0,3,2,66.0,0.02129032258064516,0.0008365549147601242,8,5,가을,156
TRAIN_0214,현장확인,8300.0,51.0,44.29,1.0,2.0,남향,1.0,1.0,가능,38.0,5,G52Iz8V2B9,E플랫폼,2024-08-10,0,1,2,56.0,0.006746987951807229,0.000152336598595783,3,10,여름,205
TRAIN_0216,현장확인,38350.0,19.0,28.52,5.0,5.0,북향,2.0,1.0,불가능,1.0,5,R20Vy9K9I8,C플랫폼,2023-11-07,1,6,0,24.0,0.0006258148631029987,2.19430176403576e-05,4,8,가을,482
TRAIN_0217,서류확인,18550.0,41.0,24.19,3.0,8.0,동향,1.0,1.0,가능,43.0,16,G52Iz8V2B9,B플랫폼,2024-10-07,0,3,2,57.0,0.00307277628032345,0.00012702671683850557,1,5,가을,147
TRAIN_0219,현장확인,2550.0,71.0,36.26,15.0,15.0,서향,1.0,1.0,불가능,1.0,4,G52Iz8V2B9,C플랫폼,2024-03-14,0,1,2,75.0,0.029411764705882353,0.0008111352649167776,8,9,봄,354
TRAIN_0220,현장확인,15700.0,37.0,36.35,7.0,9.0,동향,1.0,1.0,불가능,32.0,9,G52Iz8V2B9,B플랫폼,2024-01-14,0,1,2,46.0,0.002929936305732484,8.06034747106598e-05,5,10,겨울,414
TRAIN_0221,현장확인,40000.0,21.0,24.25,10.0,18.0,서향,2.0,2.0,불가능,39.0,12,G52Iz8V2B9,B플랫폼,2025-01-27,0,4,3,33.0,0.000825,3.4020618556701034e-05,10,1,겨울,35
TRAIN_0222,현장확인,37800.0,20.0,17.5,3.0,4.0,남동향,1.0,1.0,가능,3.0,0,Z78BN7Z0U2,A플랫폼,2024-12-11,0,2,2,20.0,0.0005291005291005291,3.0234315948601665e-05,5,6,겨울,82
TRAIN_0223,현장확인,1900.0,19.0,17.5,4.0,14.0,남서향,1.0,1.0,가능,107.0,0,E50oI2O1J6,A플랫폼,2025-01-09,0,2,2,19.0,0.01,0.0005714285714285715,3,6,겨울,53
TRAIN_0224,현장확인,38200.0,46.0,29.93,5.0,6.0,남향,2.0,1.0,가능,6.0,1,W02qh9Z4E0,E플랫폼,2024-09-29,0,6,0,47.0,0.0012303664921465968,4.1108135387457295e-05,4,8,가을,155
TRAIN_0225,현장확인,38350.0,26.0,32.72,3.0,8.0,동향,1.0,1.0,불가능,17.0,18,k52HR5N1Z1,C플랫폼,2024-03-10,1,1,2,44.0,0.0011473272490221643,3.506501372317128e-05,5,10,봄,358
TRAIN_0226,현장확인,14250.0,13.0,49.97,4.0,6.0,남향,2.0,1.0,불가능,2.0,0,i22so9D4E0,A플랫폼,2025-01-10,0,5,0,13.0,0.000912280701754386,1.8256567975873242e-05,4,3,겨울,52
TRAIN_0228,전화확인,34450.0,48.0,23.1,12.0,14.0,북향,1.0,1.0,불가능,13.0,1,G52Iz8V2B9,B플랫폼,2023-12-21,0,3,2,49.0,0.0014223512336719883,6.157364647930684e-05,2,5,겨울,438
TRAIN_0229,서류확인,35600.0,5.0,39.12,4.0,14.0,남서향,2.0,1.0,가능,30.0,9,r82ax9M3U3,B플랫폼,2024-05-29,1,5,0,14.0,0.00039325842696629214,1.0052618276234463e-05,4,3,봄,278
TRAIN_0230,현장확인,9500.0,65.0,17.5,3.0,6.0,남향,1.0,1.0,불가능,3.0,13,I97SP1K4K9,A플랫폼,2024-10-08,1,2,2,78.0,0.008210526315789474,0.0004691729323308271,3,6,가을,146
TRAIN_0231,현장확인,37300.0,73.0,26.24,8.0,9.0,남향,2.0,1.0,가능,14.0,13,G52Iz8V2B9,A플랫폼,2024-08-26,0,6,0,86.0,0.0023056300268096516,8.78669979729288e-05,4,8,여름,189
TRAIN_0232,현장확인,16750.0,37.0,33.14,4.0,8.0,북향,1.0,1.0,불가능,50.0,13,G52Iz8V2B9,A플랫폼,2024-01-09,0,1,2,50.0,0.0029850746268656717,9.007467190300759e-05,5,10,겨울,419
TRAIN_0234,전화확인,1450.0,8.0,23.14,3.0,7.0,북동향,1.0,1.0,가능,6.0,13,Z68ZJ6F6L4,A플랫폼,2025-01-11,0,3,2,21.0,0.014482758620689656,0.0006258754805829583,0,5,겨울,51
TRAIN_0235,현장확인,34050.0,19.0,43.14,10.0,21.0,남향,1.0,1.0,불가능,36.0,13,G52Iz8V2B9,F플랫폼,2023-12-28,0,1,2,32.0,0.0009397944199706314,2.178475706932386e-05,5,10,겨울,431
TRAIN_0236,현장확인,14500.0,65.0,29.95,3.0,9.0,북향,2.0,1.0,불가능,32.0,6,r74nn1Y4T7,B플랫폼,2023-10-11,1,6,0,71.0,0.004896551724137931,0.0001634908755972598,4,8,가을,509
TRAIN_0238,현장확인,6850.0,2.0,23.22,6.0,11.0,서향,1.0,1.0,불가능,15.0,9,G52Iz8V2B9,E플랫폼,2024-05-12,0,3,2,11.0,0.001605839416058394,6.915759759080078e-05,2,5,봄,295
TRAIN_0239,현장확인,10050.0,44.0,32.38,4.0,4.0,동향,2.0,1.0,불가능,17.0,8,J30yG7F1O0,C플랫폼,2024-10-06,0,6,0,52.0,0.005174129353233831,0.00015979398867306454,4,8,가을,148
TRAIN_0240,현장확인,9050.0,5.0,27.36,3.0,10.0,남향,1.0,1.0,불가능,17.0,5,b87Td0W4Y3,C플랫폼,2024-12-06,0,3,2,10.0,0.0011049723756906078,4.038641724015379e-05,10,5,겨울,87
TRAIN_0241,현장확인,16300.0,70.0,26.25,3.0,7.0,서향,1.0,1.0,불가능,4.0,15,z54Fl0B2P9,A플랫폼,2024-04-07,1,3,2,85.0,0.005214723926380368,0.000198656149576395,1,5,봄,330
TRAIN_0243,전화확인,40200.0,2.0,17.5,9.0,11.0,북향,1.0,1.0,가능,21.0,9,K86UF7I0P3,C플랫폼,2024-10-09,0,2,2,11.0,0.0002736318407960199,1.5636105188343994e-05,5,6,가을,145
TRAIN_0244,현장확인,12800.0,22.0,45.27,2.0,16.0,동향,1.0,1.0,불가능,39.0,10,G52Iz8V2B9,A플랫폼,2024-08-03,0,1,2,32.0,0.0025,5.5224210293792795e-05,5,10,여름,212
TRAIN_0245,현장확인,9700.0,10.0,29.27,11.0,18.0,북향,2.0,1.0,가능,26.0,14,G52Iz8V2B9,A플랫폼,2024-06-29,0,6,0,24.0,0.002474226804123711,8.453115149038986e-05,4,8,여름,247
TRAIN_0247,서류확인,18300.0,60.0,17.5,3.0,4.0,남동향,1.0,1.0,불가능,2.0,1,J00Mu6V1D3,A플랫폼,2025-02-13,0,2,2,61.0,0.0033333333333333335,0.00019047619047619048,5,6,겨울,18
TRAIN_0253,현장확인,14400.0,1.0,26.12,1.0,4.0,남향,1.0,1.0,가능,47.0,0,G52Iz8V2B9,A플랫폼,2023-09-29,0,3,2,1.0,6.944444444444444e-05,2.6586693891441213e-06,10,5,가을,521
TRAIN_0256,현장확인,8100.0,68.0,17.5,3.0,18.0,북서향,1.0,1.0,불가능,44.0,0,G52Iz8V2B9,D플랫폼,2024-01-31,0,2,2,68.0,0.008395061728395062,0.0004797178130511464,3,6,겨울,397
TRAIN_0257,현장확인,9950.0,59.0,26.44,2.0,3.0,남동향,1.0,1.0,불가능,17.0,0,Q65VU2R1S3,A플랫폼,2024-09-02,0,3,2,59.0,0.00592964824120603,0.00022426808779145346,1,5,가을,182
TRAIN_0258,서류확인,15850.0,53.0,26.25,3.0,7.0,동향,1.0,1.0,가능,6.0,9,S69fV9Z3J7,C플랫폼,2024-12-13,0,3,2,62.0,0.003911671924290221,0.00014901607330629414,1,5,겨울,80
TRAIN_0261,현장확인,36100.0,64.0,36.71,3.0,5.0,남향,2.0,1.0,불가능,4.0,2,G52Iz8V2B9,F플랫폼,2025-01-19,0,6,0,66.0,0.0018282548476454294,4.9802638181569854e-05,4,8,겨울,43
TRAIN_0262,현장확인,2650.0,75.0,17.5,15.0,18.0,남동향,1.0,1.0,가능,42.0,4,G52Iz8V2B9,F플랫폼,2024-01-19,0,2,2,79.0,0.029811320754716982,0.0017035040431266847,7,6,겨울,409
TRAIN_0263,현장확인,37900.0,15.0,17.5,6.0,6.0,남향,1.0,1.0,가능,8.0,9,z40LO7P9C9,F플랫폼,2024-10-28,0,2,2,24.0,0.000633245382585752,3.618545043347154e-05,5,6,가을,126
TRAIN_0264,현장확인,2950.0,43.0,37.82,5.0,6.0,남동향,2.0,1.0,가능,5.0,8,z54Fl0B2P9,A플랫폼,2024-10-29,0,6,0,51.0,0.01728813559322034,0.0004571162240407282,6,7,가을,125
TRAIN_0265,전화확인,19000.0,59.0,28.15,9.0,10.0,동향,1.0,1.0,가능,17.0,4,G52Iz8V2B9,A플랫폼,2024-07-12,0,3,2,63.0,0.0033157894736842103,0.00011779003458913715,1,5,여름,234
TRAIN_0266,전화확인,37250.0,43.0,43.77,1.0,14.0,남향,2.0,2.0,가능,17.0,5,G52Iz8V2B9,H플랫폼,2023-09-30,0,4,4,48.0,0.0012885906040268457,2.9440041216057703e-05,10,0,가을,520
TRAIN_0268,현장확인,16850.0,27.0,17.5,12.0,12.0,서향,1.0,1.0,가능,1.0,4,G52Iz8V2B9,A플랫폼,2024-07-20,0,2,2,31.0,0.0018397626112759643,0.00010512929207291225,5,6,여름,226
TRAIN_0273,현장확인,38150.0,41.0,30.1,10.0,21.0,동향,1.0,1.0,불가능,16.0,0,G52Iz8V2B9,E플랫폼,2024-05-27,0,1,2,41.0,0.0010747051114023591,3.570448875090894e-05,5,10,봄,280
TRAIN_0274,현장확인,19400.0,65.0,26.25,3.0,7.0,남동향,1.0,1.0,가능,4.0,7,z54Fl0B2P9,A플랫폼,2024-09-17,0,3,2,72.0,0.003711340206185567,0.0001413843888070692,1,5,가을,167
TRAIN_0275,현장확인,17850.0,72.0,17.5,9.0,21.0,동향,1.0,1.0,가능,166.0,6,h01gF5M7X6,D플랫폼,2024-12-27,0,2,2,78.0,0.004369747899159664,0.0002496998799519808,3,6,겨울,66
TRAIN_0276,서류확인,40350.0,5.0,26.7,3.0,3.0,남향,1.0,1.0,불가능,17.0,9,z40LO7P9C9,F플랫폼,2024-12-16,0,3,2,14.0,0.0003469640644361834,1.29949087803814e-05,10,5,겨울,77
TRAIN_0277,현장확인,2850.0,47.0,42.56,5.0,20.0,북향,1.0,1.0,불가능,23.0,12,G52Iz8V2B9,C플랫폼,2024-06-23,0,1,2,59.0,0.020701754385964912,0.00048641340192586726,8,9,여름,253
TRAIN_0278,서류확인,15750.0,25.0,18.18,4.0,7.0,북향,1.0,1.0,불가능,2.0,1,Z68ZJ6F6L4,A플랫폼,2023-08-23,0,2,2,26.0,0.0016507936507936507,9.080273106675747e-05,5,6,여름,558
TRAIN_0280,현장확인,16150.0,32.0,17.5,4.0,7.0,남서향,1.0,1.0,불가능,17.0,6,D49QC8I7L2,A플랫폼,2024-10-02,0,2,2,38.0,0.002352941176470588,0.00013445378151260502,5,6,가을,152
TRAIN_0281,현장확인,8500.0,52.0,20.21,13.0,21.0,서향,1.0,1.0,가능,43.0,6,G52Iz8V2B9,B플랫폼,2024-12-25,0,2,2,58.0,0.006823529411764706,0.00033763134150245947,3,6,겨울,68
TRAIN_0282,현장확인,18450.0,75.0,24.01,4.0,10.0,북향,2.0,1.0,가능,8.0,16,r16Dr6Z7C3,A플랫폼,2024-04-20,1,6,0,91.0,0.004932249322493225,0.00020542479477272908,4,8,봄,317
TRAIN_0284,현장확인,18650.0,20.0,18.18,2.0,6.0,남동향,1.0,1.0,불가능,17.0,11,Z68ZJ6F6L4,A플랫폼,2024-07-18,1,2,2,31.0,0.0016621983914209115,9.143005453360349e-05,5,6,여름,228
TRAIN_0288,현장확인,10900.0,5.0,31.14,1.0,10.0,북향,1.0,1.0,불가능,44.0,9,G52Iz8V2B9,B플랫폼,2024-12-17,0,1,2,14.0,0.0012844036697247706,4.124610371627394e-05,5,10,겨울,76
TRAIN_0289,현장확인,40650.0,49.0,28.03,6.0,9.0,동향,1.0,1.0,가능,2.0,2,G52Iz8V2B9,A플랫폼,2024-12-19,0,3,2,51.0,0.0012546125461254613,4.475963418214275e-05,10,5,겨울,74
TRAIN_0290,서류확인,1250.0,72.0,39.73,8.0,8.0,서향,2.0,1.0,불가능,7.0,13,K25cF2K7X6,E플랫폼,2024-05-04,1,5,0,85.0,0.068,0.0017115529826327715,6,4,봄,303
TRAIN_0291,전화확인,15650.0,26.0,29.98,4.0,7.0,북향,2.0,1.0,불가능,21.0,8,S30er7F3P4,E플랫폼,2024-01-21,0,6,0,34.0,0.0021725239616613417,7.246577590598205e-05,4,8,겨울,407
TRAIN_0292,서류확인,14700.0,64.0,31.34,2.0,9.0,남서향,1.0,1.0,불가능,8.0,10,G52Iz8V2B9,B플랫폼,2024-09-10,0,1,2,74.0,0.005034013605442177,0.00016062583297518114,3,10,가을,174
TRAIN_0293,현장확인,16300.0,30.0,17.5,2.0,4.0,북향,1.0,1.0,불가능,17.0,7,Z68ZJ6F6L4,A플랫폼,2025-01-05,0,2,2,37.0,0.0022699386503067485,0.0001297107800175285,5,6,겨울,57
TRAIN_0294,현장확인,18550.0,53.0,29.75,2.0,3.0,동향,2.0,1.0,불가능,1.0,0,S14na8Q8K2,A플랫폼,2024-10-18,0,6,0,53.0,0.002857142857142857,9.603841536614646e-05,4,8,가을,136
TRAIN_0295,서류확인,15350.0,45.0,39.89,1.0,6.0,동향,1.0,1.0,가능,31.0,13,G52Iz8V2B9,B플랫폼,2025-01-31,0,1,2,58.0,0.003778501628664495,9.472302904649022e-05,5,10,겨울,31
TRAIN_0296,전화확인,18100.0,24.0,20.25,11.0,13.0,남동향,1.0,1.0,불가능,5.0,6,G52Iz8V2B9,E플랫폼,2023-10-01,0,2,2,30.0,0.0016574585635359116,8.184980560671168e-05,5,6,가을,519
TRAIN_0297,현장확인,17550.0,69.0,24.23,7.0,17.0,동향,1.0,1.0,가능,3.0,7,G52Iz8V2B9,A플랫폼,2023-11-01,0,3,2,76.0,0.004330484330484331,0.00017872407472077303,1,5,가을,488
TRAIN_0299,전화확인,9100.0,5.0,30.93,9.0,9.0,남서향,1.0,1.0,불가능,1.0,7,G52Iz8V2B9,A플랫폼,2025-01-30,0,1,2,12.0,0.0013186813186813187,4.2634378230886476e-05,5,10,겨울,32
TRAIN_0300,현장확인,1350.0,12.0,23.33,4.0,8.0,북향,1.0,1.0,가능,5.0,10,r74nn1Y4T7,B플랫폼,2024-09-23,0,3,2,22.0,0.016296296296296295,0.0006985124859106857,8,5,가을,161
TRAIN_0301,현장확인,7450.0,60.0,27.36,3.0,10.0,서향,1.0,1.0,가능,17.0,3,g44jq5J7D0,B플랫폼,2024-08-23,0,3,2,63.0,0.008456375838926174,0.00030907806428823734,0,5,여름,192
TRAIN_0302,현장확인,38950.0,59.0,19.08,19.0,21.0,동향,1.0,1.0,불가능,17.0,10,G52Iz8V2B9,C플랫폼,2025-01-04,0,2,2,69.0,0.0017715019255455712,9.284601286926475e-05,5,6,겨울,58
TRAIN_0306,서류확인,18100.0,18.0,42.34,3.0,19.0,서향,1.0,1.0,가능,37.0,7,G52Iz8V2B9,A플랫폼,2025-01-21,0,1,2,25.0,0.0013812154696132596,3.2621999754682555e-05,5,10,겨울,41
TRAIN_0307,현장확인,9300.0,55.0,27.45,7.0,12.0,남동향,1.0,1.0,가능,4.0,1,Z68ZJ6F6L4,A플랫폼,2024-08-30,0,3,2,56.0,0.006021505376344086,0.00021936267309085924,1,5,여름,185
TRAIN_0309,현장확인,17050.0,26.0,17.5,4.0,7.0,남향,1.0,1.0,불가능,2.0,5,S00TK4T8K2,C플랫폼,2024-08-11,0,2,2,31.0,0.0018181818181818182,0.0001038961038961039,5,6,여름,204
TRAIN_0311,서류확인,1850.0,15.0,34.3,4.0,5.0,동향,2.0,1.0,가능,17.0,12,f28iD1U4F3,B플랫폼,2024-11-26,0,6,0,27.0,0.014594594594594595,0.0004254983846820582,4,7,가을,97
TRAIN_0313,현장확인,3150.0,40.0,31.32,8.0,11.0,남향,1.0,1.0,불가능,18.0,18,G52Iz8V2B9,D플랫폼,2023-10-06,0,1,2,58.0,0.018412698412698412,0.0005878894767783657,8,9,가을,514
TRAIN_0314,현장확인,16550.0,47.0,19.34,2.0,6.0,서향,1.0,1.0,불가능,17.0,7,R20Vy9K9I8,C플랫폼,2024-10-24,0,2,2,54.0,0.0032628398791540785,0.0001687094042995904,5,6,가을,130
TRAIN_0316,현장확인,14050.0,65.0,32.2,2.0,3.0,북서향,2.0,1.0,불가능,1.0,0,Y65Hw0Z3K0,A플랫폼,2024-07-30,1,6,0,65.0,0.004626334519572953,0.00014367498507990536,4,8,여름,216
TRAIN_0317,현장확인,15200.0,56.0,17.5,3.0,6.0,남동향,1.0,1.0,불가능,17.0,11,Y65Hw0Z3K0,A플랫폼,2024-07-05,1,2,2,67.0,0.0044078947368421054,0.00025187969924812034,3,6,여름,241
TRAIN_0318,현장확인,14050.0,18.0,19.8,3.0,5.0,서향,1.0,1.0,불가능,17.0,10,Z29VX3L4Q7,B플랫폼,2024-12-28,0,2,2,28.0,0.00199288256227758,0.00010065063445846364,5,6,겨울,65
TRAIN_0319,현장확인,36000.0,10.0,39.6,5.0,6.0,동향,2.0,1.0,가능,4.0,7,J99uP8I8G0,C플랫폼,2024-09-07,0,5,0,17.0,0.00047222222222222224,1.1924803591470259e-05,4,3,가을,177
TRAIN_0320,전화확인,16550.0,19.0,34.12,5.0,9.0,서향,2.0,1.0,가능,1.0,13,a15xR3G4V0,A플랫폼,2024-05-18,1,6,0,32.0,0.001933534743202417,5.666866187580355e-05,4,8,봄,289
TRAIN_0321,현장확인,16450.0,18.0,20.96,3.0,3.0,서향,1.0,1.0,불가능,12.0,3,G52Iz8V2B9,A플랫폼,2024-08-31,0,3,2,21.0,0.001276595744680851,6.090628552866655e-05,2,5,여름,184
TRAIN_0324,현장확인,12600.0,34.0,39.66,3.0,5.0,북향,1.0,1.0,가능,5.0,0,Z68ZJ6F6L4,A플랫폼,2024-04-17,1,1,2,34.0,0.0026984126984126986,6.803864595090012e-05,5,10,봄,320
TRAIN_0325,현장확인,11050.0,2.0,24.56,2.0,12.0,서향,1.0,1.0,가능,20.0,10,G52Iz8V2B9,C플랫폼,2025-01-28,0,3,2,12.0,0.0010859728506787331,4.4217135613954935e-05,10,5,겨울,34
TRAIN_0326,현장확인,9800.0,5.0,27.43,3.0,4.0,서향,1.0,1.0,가능,44.0,12,G52Iz8V2B9,C플랫폼,2024-07-09,0,3,2,17.0,0.0017346938775510204,6.324075382978565e-05,2,5,여름,237
TRAIN_0329,현장확인,12250.0,20.0,17.5,10.0,12.0,서향,1.0,1.0,가능,26.0,9,G52Iz8V2B9,A플랫폼,2024-12-09,0,2,2,29.0,0.0023673469387755102,0.00013527696793002916,5,6,겨울,84
TRAIN_0331,현장확인,11050.0,8.0,27.58,6.0,7.0,남향,2.0,1.0,가능,13.0,10,G52Iz8V2B9,A플랫폼,2023-11-04,0,6,0,18.0,0.0016289592760180996,5.9063062944818696e-05,4,8,가을,485
TRAIN_0332,전화확인,11400.0,58.0,36.2,12.0,15.0,남향,1.0,1.0,가능,9.0,0,G52Iz8V2B9,B플랫폼,2024-01-16,0,1,2,58.0,0.005087719298245614,0.00014054473199573517,5,10,겨울,412
TRAIN_0334,현장확인,38850.0,72.0,33.5,7.0,8.0,남향,1.0,1.0,불가능,28.0,8,G52Iz8V2B9,B플랫폼,2024-08-26,0,1,2,80.0,0.002059202059202059,6.146871818513609e-05,5,10,여름,189
TRAIN_0336,현장확인,37050.0,44.0,25.56,7.0,10.0,동향,2.0,1.0,가능,1.0,0,b87Td0W4Y3,C플랫폼,2024-12-01,0,6,0,44.0,0.0011875843454790824,4.646261132547271e-05,4,8,겨울,92
TRAIN_0338,전화확인,36800.0,31.0,33.23,10.0,20.0,동향,1.0,1.0,불가능,32.0,7,G52Iz8V2B9,D플랫폼,2023-09-03,0,1,2,38.0,0.0010326086956521738,3.1074592105091e-05,5,10,가을,547
